"","Region","region_pop","region_cases_last_7_days","region_cases_last_7_days_per_100k","region_vax_rate","prev_per_100k","prev","m_test","m_v","event_size","Same vax % as county","Rapid test right before","100% vaccinated","100% vax & rapid test"
"41","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,41,63.6,19.3,51.4,14.2
"42","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,42,64.5,19.7,52.3,14.5
"43","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,43,65.3,20.1,53.1,14.9
"44","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,44,66.2,20.5,53.9,15.2
"45","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,45,67,20.9,54.7,15.5
"46","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,46,67.8,21.3,55.5,15.8
"47","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,47,68.6,21.8,56.3,16.1
"48","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,48,69.3,22.2,57,16.4
"49","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,49,70.1,22.6,57.8,16.7
"50","Northeast",49274692,299752,608,0.650068193221786,2432,0.0243331404283562,0.214,0.717049452164044,50,70.8,23,58.5,17.1
"51","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,1,1.8,0.4,1.2,0.3
"52","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,2,3.6,0.8,2.4,0.5
"53","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,3,5.4,1.2,3.6,0.8
"54","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,4,7.1,1.6,4.8,1
"55","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,5,8.8,1.9,6,1.3
"56","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,6,10.5,2.3,7.1,1.6
"57","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,7,12.2,2.7,8.2,1.8
"58","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,8,13.8,3.1,9.4,2.1
"59","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,9,15.3,3.5,10.5,2.3
"60","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,10,16.9,3.9,11.6,2.6
"61","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,11,18.4,4.2,12.6,2.8
"62","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,12,19.9,4.6,13.7,3.1
"63","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,13,21.4,5,14.7,3.3
"64","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,14,22.8,5.4,15.8,3.6
"65","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,15,24.2,5.7,16.8,3.8
"66","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,16,25.6,6.1,17.8,4.1
"67","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,17,27,6.5,18.8,4.3
"68","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,18,28.3,6.8,19.8,4.6
"69","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,19,29.6,7.2,20.8,4.8
"70","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,20,30.9,7.6,21.8,5.1
"71","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,21,32.2,7.9,22.7,5.3
"72","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,22,33.4,8.3,23.7,5.6
"73","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,23,34.7,8.6,24.6,5.8
"74","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,24,35.9,9,25.5,6.1
"75","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,25,37,9.4,26.4,6.3
"76","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,26,38.2,9.7,27.3,6.6
"77","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,27,39.3,10.1,28.2,6.8
"78","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,28,40.4,10.4,29.1,7.1
"79","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,29,41.5,10.8,30,7.3
"80","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,30,42.6,11.1,30.8,7.5
"81","Midwest",68329004,313273,458,0.553793247154605,1832,0.0183390936007204,0.214,0.665261051210266,31,43.7,11.5,31.7,7.8
